SID,entry,evaluation,replacement
63ea4ab1ce4168cbe9f63775,cutters,EXCLUDE,EXCLUDE
63ea4ab1ce4168cbe9f63775,Swiss,EXCLUDE,EXCLUDE
63ea4ab1ce4168cbe9f63775,Army,EXCLUDE,EXCLUDE
63ea4ab1ce4168cbe9f63775,knife,EXCLUDE,EXCLUDE
63ea4ab1ce4168cbe9f63775,pocket,REPLACE,pickaxe
63ea4ab1ce4168cbe9f63775,knife,EXCLUDE,EXCLUDE
63ea4ab1ce4168cbe9f63775,box,EXCLUDE,EXCLUDE
63ea4ab1ce4168cbe9f63775,cutter,EXCLUDE,EXCLUDE
63ea4ab1ce4168cbe9f63775,stud,EXCLUDE,EXCLUDE
63ea4ab1ce4168cbe9f63775,finder,REPLACE,sander
63ea4ab1ce4168cbe9f63775,level,FOUND,level
63ea4ab1ce4168cbe9f63775,laser,REPLACE,planer
63ea4ab1ce4168cbe9f63775,level,FOUND,level
63ea4ab1ce4168cbe9f63775,putty,EXCLUDE,EXCLUDE
63ea4ab1ce4168cbe9f63775,knife,EXCLUDE,EXCLUDE
63ea4ab1ce4168cbe9f63775,sand,REPLACE,sander
63ea4ab1ce4168cbe9f63775,block,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,tools,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,wrench,FOUND,wrench
65d6a09286a0c99e632a46dd,well,REPLACE,trowel
65d6a09286a0c99e632a46dd,I guess,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,an automatic,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,wrench,FOUND,wrench
65d6a09286a0c99e632a46dd,with,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,screwdriver,FOUND,screwdriver
65d6a09286a0c99e632a46dd,saw,FOUND,saw
65d6a09286a0c99e632a46dd,a lawn,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,mower,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,so a,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,blade,REPLACE,ladder
65d6a09286a0c99e632a46dd,I guess,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,WD-40,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,lubricant,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,WD-40,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,not,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,Sports,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,all the,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,parts for,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,tools,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,on,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,oh,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,man,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,let's see,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,trying to,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,like,REPLACE,sickle
65d6a09286a0c99e632a46dd,think of,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,fixing a,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,car,REPLACE,crowbar
65d6a09286a0c99e632a46dd,I'll,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,hammer,FOUND,hammer
65d6a09286a0c99e632a46dd,tape,REPLACE,stapler
65d6a09286a0c99e632a46dd,measure,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,I'm a,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,ladder,FOUND,ladder
65d6a09286a0c99e632a46dd,already said,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,saw,FOUND,saw
65d6a09286a0c99e632a46dd,flashlight,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,I don't know if,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,you,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,count,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,such as a,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,tool,REPLACE,trowel
65d6a09286a0c99e632a46dd,a knife,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,a,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,mallet,FOUND,mallet
65d6a09286a0c99e632a46dd,paintbrush,FOUND,paintbrush
65d6a09286a0c99e632a46dd,the hatchet,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,baby,EXCLUDE,EXCLUDE
65d6a09286a0c99e632a46dd,pliers,FOUND,pliers
60a48adfe091e410f4eaba34,hammer,FOUND,hammer
60a48adfe091e410f4eaba34,drill,FOUND,drill
60a48adfe091e410f4eaba34,chisel,FOUND,chisel
60a48adfe091e410f4eaba34,screwdriver,FOUND,screwdriver
60a48adfe091e410f4eaba34,drill bit,REPLACE,drill
60a48adfe091e410f4eaba34,Mallet,REPLACE,mallet
60a48adfe091e410f4eaba34,Shuffle,EXCLUDE,EXCLUDE
60a48adfe091e410f4eaba34,rifle,REPLACE,file
60a48adfe091e410f4eaba34,chainsaw,FOUND,chainsaw
60a48adfe091e410f4eaba34,ax,REPLACE,axe
60a48adfe091e410f4eaba34,air,EXCLUDE,EXCLUDE
60a48adfe091e410f4eaba34,compressor,EXCLUDE,EXCLUDE
60a48adfe091e410f4eaba34,trimmer,EXCLUDE,EXCLUDE
60a48adfe091e410f4eaba34,edger,EXCLUDE,EXCLUDE
60a48adfe091e410f4eaba34,hedge,EXCLUDE,EXCLUDE
60a48adfe091e410f4eaba34,cutters,EXCLUDE,EXCLUDE
60a48adfe091e410f4eaba34,lawn,REPLACE,planer
60a48adfe091e410f4eaba34,mower,EXCLUDE,EXCLUDE
63e802622f8052bd67d6c5f0,Hammer,REPLACE,hammer
63e802622f8052bd67d6c5f0,screwdriver,FOUND,screwdriver
63e802622f8052bd67d6c5f0,drill,FOUND,drill
63e802622f8052bd67d6c5f0,Pea,EXCLUDE,EXCLUDE
63e802622f8052bd67d6c5f0,Ridge,EXCLUDE,EXCLUDE
63e802622f8052bd67d6c5f0,tape,REPLACE,stapler
63e802622f8052bd67d6c5f0,measure,EXCLUDE,EXCLUDE
63e802622f8052bd67d6c5f0,hard,REPLACE,hammer
63e802622f8052bd67d6c5f0,hat,EXCLUDE,EXCLUDE
63e802622f8052bd67d6c5f0,knee,EXCLUDE,EXCLUDE
63e802622f8052bd67d6c5f0,pads,REPLACE,spade
63e802622f8052bd67d6c5f0,ladder,FOUND,ladder
63e802622f8052bd67d6c5f0,scaffolding,EXCLUDE,EXCLUDE
63e802622f8052bd67d6c5f0,concrete,EXCLUDE,EXCLUDE
63e802622f8052bd67d6c5f0,mixer,EXCLUDE,EXCLUDE
60d731567049e5132e3cc4d4,Hammer,REPLACE,hammer
60d731567049e5132e3cc4d4,screwdriver,FOUND,screwdriver
60d731567049e5132e3cc4d4,wrench,FOUND,wrench
60d731567049e5132e3cc4d4,ruler,REPLACE,router
60d731567049e5132e3cc4d4,Square,REPLACE,t-square
60d731567049e5132e3cc4d4,lamp,REPLACE,clamp
60d731567049e5132e3cc4d4,flashlight,EXCLUDE,EXCLUDE
60d731567049e5132e3cc4d4,Vice,REPLACE,vice
60d731567049e5132e3cc4d4,saw,FOUND,saw
60d731567049e5132e3cc4d4,file,FOUND,file
60d731567049e5132e3cc4d4,sandpaper,REPLACE,sander
60d731567049e5132e3cc4d4,ramp,REPLACE,rasp
60d731567049e5132e3cc4d4,staple,REPLACE,stapler
60d731567049e5132e3cc4d4,gun,EXCLUDE,EXCLUDE
60d731567049e5132e3cc4d4,Drill,REPLACE,drill
60d731567049e5132e3cc4d4,level,FOUND,level
60d731567049e5132e3cc4d4,fastener,EXCLUDE,EXCLUDE
60d731567049e5132e3cc4d4,nail,REPLACE,pencil
60d731567049e5132e3cc4d4,screw,REPLACE,scriber
60d731567049e5132e3cc4d4,nut,EXCLUDE,EXCLUDE
60d731567049e5132e3cc4d4,Bolt,EXCLUDE,EXCLUDE
60d731567049e5132e3cc4d4,double,EXCLUDE,EXCLUDE
60d731567049e5132e3cc4d4,rake,FOUND,rake
60d731567049e5132e3cc4d4,ho,REPLACE,hoe
60d731567049e5132e3cc4d4,Heller,REPLACE,tiller
60d731567049e5132e3cc4d4,weed,EXCLUDE,EXCLUDE
60d731567049e5132e3cc4d4,wacker,REPLACE,rake
60d731567049e5132e3cc4d4,shears,EXCLUDE,EXCLUDE
60d731567049e5132e3cc4d4,Clippers,REPLACE,pliers
60d731567049e5132e3cc4d4,owl,REPLACE,trowel
60d731567049e5132e3cc4d4,hole,REPLACE,hoe
60d731567049e5132e3cc4d4,punch,FOUND,punch
60d731567049e5132e3cc4d4,stapler,FOUND,stapler
60d731567049e5132e3cc4d4,soldering,EXCLUDE,EXCLUDE
60d731567049e5132e3cc4d4,iron,EXCLUDE,EXCLUDE
65cb63e160bb47fbf9349269,hammer,FOUND,hammer
65cb63e160bb47fbf9349269,drill,FOUND,drill
65cb63e160bb47fbf9349269,wrench,FOUND,wrench
65cb63e160bb47fbf9349269,shovel,FOUND,shovel
65cb63e160bb47fbf9349269,ladder,FOUND,ladder
65cb63e160bb47fbf9349269,skewers,EXCLUDE,EXCLUDE
65cb63e160bb47fbf9349269,nice,REPLACE,vice
65cb63e160bb47fbf9349269,sharpener,EXCLUDE,EXCLUDE
65cb63e160bb47fbf9349269,okay,EXCLUDE,EXCLUDE
65cb63e160bb47fbf9349269,power,EXCLUDE,EXCLUDE
65cb63e160bb47fbf9349269,drills,REPLACE,drill
65cb63e160bb47fbf9349269,Koons,EXCLUDE,EXCLUDE
65cb63e160bb47fbf9349269,Ford,EXCLUDE,EXCLUDE
65cb63e160bb47fbf9349269,can opener,EXCLUDE,EXCLUDE
65cb63e160bb47fbf9349269,wine,EXCLUDE,EXCLUDE
65cb63e160bb47fbf9349269,opener,REPLACE,planer
65cb63e160bb47fbf9349269,thongs,EXCLUDE,EXCLUDE
65cb63e160bb47fbf9349269,brushes,REPLACE,brush
65cb63e160bb47fbf9349269,levelers,REPLACE,level
65cb63e160bb47fbf9349269,tape,REPLACE,stapler
65cb63e160bb47fbf9349269,measure,EXCLUDE,EXCLUDE
65cb63e160bb47fbf9349269,pencils,REPLACE,pencil
65cb63e160bb47fbf9349269,pens,REPLACE,pliers
65cb63e160bb47fbf9349269,rulers,REPLACE,router
5f5aa60bef062519ff711fe6,shallow,REPLACE,saw
5f5aa60bef062519ff711fe6,rake,FOUND,rake
5f5aa60bef062519ff711fe6,lawn,REPLACE,planer
5f5aa60bef062519ff711fe6,mower,EXCLUDE,EXCLUDE
5f5aa60bef062519ff711fe6,weed,EXCLUDE,EXCLUDE
5f5aa60bef062519ff711fe6,wacker,REPLACE,rake
5f5aa60bef062519ff711fe6,lower,EXCLUDE,EXCLUDE
5f5aa60bef062519ff711fe6,broom,EXCLUDE,EXCLUDE
5f5aa60bef062519ff711fe6,screwdriver,FOUND,screwdriver
5f5aa60bef062519ff711fe6,French,REPLACE,wrench
5f5aa60bef062519ff711fe6,scissors,EXCLUDE,EXCLUDE
5f5aa60bef062519ff711fe6,nice,REPLACE,vice
5f5aa60bef062519ff711fe6,thongs,EXCLUDE,EXCLUDE
5f5aa60bef062519ff711fe6,clutch,EXCLUDE,EXCLUDE
5f5aa60bef062519ff711fe6,blade,REPLACE,ladder
5f5aa60bef062519ff711fe6,hammer,FOUND,hammer
5f5aa60bef062519ff711fe6,mallet,FOUND,mallet
5f5aa60bef062519ff711fe6,pickaxe,FOUND,pickaxe
5f5aa60bef062519ff711fe6,axe,FOUND,axe
5f5aa60bef062519ff711fe6,trimmer,EXCLUDE,EXCLUDE
5f5aa60bef062519ff711fe6,Clippers,REPLACE,pliers
5f5aa60bef062519ff711fe6,sword,EXCLUDE,EXCLUDE
5f5aa60bef062519ff711fe6,Club,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,Hammer,REPLACE,hammer
65e358d9c5e3ee026268b2a7,screwdriver,FOUND,screwdriver
65e358d9c5e3ee026268b2a7,wrench,FOUND,wrench
65e358d9c5e3ee026268b2a7,allen,REPLACE,mallet
65e358d9c5e3ee026268b2a7,wrench,FOUND,wrench
65e358d9c5e3ee026268b2a7,tile,REPLACE,tiller
65e358d9c5e3ee026268b2a7,saw,FOUND,saw
65e358d9c5e3ee026268b2a7,drill,FOUND,drill
65e358d9c5e3ee026268b2a7,regular,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,saw,FOUND,saw
65e358d9c5e3ee026268b2a7,Allen,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,wrenches,REPLACE,wrench
65e358d9c5e3ee026268b2a7,or,REPLACE,fork
65e358d9c5e3ee026268b2a7,Allen,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,keys,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,a,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,mallet,FOUND,mallet
65e358d9c5e3ee026268b2a7,knacks,REPLACE,hacksaw
65e358d9c5e3ee026268b2a7,tape,REPLACE,stapler
65e358d9c5e3ee026268b2a7,measure,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,that's a,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,tool,REPLACE,trowel
65e358d9c5e3ee026268b2a7,Flyers,REPLACE,pliers
65e358d9c5e3ee026268b2a7,a table saw,REPLACE,table saw
65e358d9c5e3ee026268b2a7,nail,REPLACE,pencil
65e358d9c5e3ee026268b2a7,gun,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,a hand,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,sander,FOUND,sander
65e358d9c5e3ee026268b2a7,a level,REPLACE,level
65e358d9c5e3ee026268b2a7,IQ,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,teletie,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,knife,EXCLUDE,EXCLUDE
65c25cf77dca9d7ca7d9ebdb,cameras,REPLACE,hammer
65c25cf77dca9d7ca7d9ebdb,all,REPLACE,mallet
65c25cf77dca9d7ca7d9ebdb,sizzle,REPLACE,sickle
65c25cf77dca9d7ca7d9ebdb,Coronavirus,EXCLUDE,EXCLUDE
65c25cf77dca9d7ca7d9ebdb,ax,REPLACE,axe
65c25cf77dca9d7ca7d9ebdb,axel,REPLACE,axe
65c25cf77dca9d7ca7d9ebdb,are,REPLACE,axe
65c25cf77dca9d7ca7d9ebdb,drill,FOUND,drill
65c25cf77dca9d7ca7d9ebdb,screwdriver,FOUND,screwdriver
65c25cf77dca9d7ca7d9ebdb,Fathead,EXCLUDE,EXCLUDE
65c25cf77dca9d7ca7d9ebdb,incense,EXCLUDE,EXCLUDE
65c25cf77dca9d7ca7d9ebdb,Cincinnati,EXCLUDE,EXCLUDE
65c25cf77dca9d7ca7d9ebdb,meter,EXCLUDE,EXCLUDE
65c25cf77dca9d7ca7d9ebdb,stick,REPLACE,sickle
65c25cf77dca9d7ca7d9ebdb,yard,EXCLUDE,EXCLUDE
65c25cf77dca9d7ca7d9ebdb,stick,REPLACE,sickle
65c25cf77dca9d7ca7d9ebdb,nail,REPLACE,pencil
65c25cf77dca9d7ca7d9ebdb,gun,EXCLUDE,EXCLUDE
65c25cf77dca9d7ca7d9ebdb,V,EXCLUDE,EXCLUDE
65b15afd94153c1f50c92493,wrench,FOUND,wrench
65b15afd94153c1f50c92493,screwdriver,FOUND,screwdriver
65b15afd94153c1f50c92493,Amer,REPLACE,hammer
65b15afd94153c1f50c92493,mallet,FOUND,mallet
65b15afd94153c1f50c92493,drill,FOUND,drill
65b15afd94153c1f50c92493,is there,EXCLUDE,EXCLUDE
65b15afd94153c1f50c92493,a,EXCLUDE,EXCLUDE
65b15afd94153c1f50c92493,ax,REPLACE,axe
65b15afd94153c1f50c92493,so,EXCLUDE,EXCLUDE
65b15afd94153c1f50c92493,alley,REPLACE,mallet
65b15afd94153c1f50c92493,key,EXCLUDE,EXCLUDE
65b15afd94153c1f50c92493,tape,REPLACE,stapler
65b15afd94153c1f50c92493,measure,EXCLUDE,EXCLUDE
65b15afd94153c1f50c92493,cape,REPLACE,scraper
65b15afd94153c1f50c92493,fires,REPLACE,file
65b15afd94153c1f50c92493,chisel,FOUND,chisel
65b15afd94153c1f50c92493,clamps,REPLACE,clamp
65b15afd94153c1f50c92493,file,FOUND,file
65b15afd94153c1f50c92493,orc,EXCLUDE,EXCLUDE
65b15afd94153c1f50c92493,pocket,REPLACE,pickaxe
65b15afd94153c1f50c92493,knife,EXCLUDE,EXCLUDE
65b15afd94153c1f50c92493,Torx,EXCLUDE,EXCLUDE
65b15afd94153c1f50c92493,screw,REPLACE,scriber
65b15afd94153c1f50c92493,bolt,EXCLUDE,EXCLUDE
65b15afd94153c1f50c92493,nut,EXCLUDE,EXCLUDE
65b15afd94153c1f50c92493,saw,FOUND,saw
65b15afd94153c1f50c92493,ice cream,EXCLUDE,EXCLUDE
65b15afd94153c1f50c92493,song,EXCLUDE,EXCLUDE
65b15afd94153c1f50c92493,ladder,FOUND,ladder
65b15afd94153c1f50c92493,paintbrush,FOUND,paintbrush
65b15afd94153c1f50c92493,paint roller,FOUND,paint roller
65b15afd94153c1f50c92493,utility,EXCLUDE,EXCLUDE
65b15afd94153c1f50c92493,knife,EXCLUDE,EXCLUDE
65b15afd94153c1f50c92493,leveler,REPLACE,level
65b15afd94153c1f50c92493,nail,REPLACE,pencil
65b15afd94153c1f50c92493,gun,EXCLUDE,EXCLUDE
5d7ff4aa50fda7001a863736,a hammer,REPLACE,hammer
5d7ff4aa50fda7001a863736,screwdriver,FOUND,screwdriver
5d7ff4aa50fda7001a863736,drill,FOUND,drill
5d7ff4aa50fda7001a863736,saw,FOUND,saw
5d7ff4aa50fda7001a863736,chainsaw,FOUND,chainsaw
5d7ff4aa50fda7001a863736,ax,REPLACE,axe
5d7ff4aa50fda7001a863736,car,REPLACE,crowbar
5d7ff4aa50fda7001a863736,tires,EXCLUDE,EXCLUDE
5d7ff4aa50fda7001a863736,nails,EXCLUDE,EXCLUDE
5d7ff4aa50fda7001a863736,French,REPLACE,wrench
5d7ff4aa50fda7001a863736,Kroger,REPLACE,router
65cc19b4b3d48a22dfc6756d,screwdriver,FOUND,screwdriver
65cc19b4b3d48a22dfc6756d,French,REPLACE,wrench
65cc19b4b3d48a22dfc6756d,Cameron,REPLACE,hammer
65cc19b4b3d48a22dfc6756d,Realm,EXCLUDE,EXCLUDE
65cc19b4b3d48a22dfc6756d,nail,REPLACE,pencil
65cc19b4b3d48a22dfc6756d,gun,EXCLUDE,EXCLUDE
65cc19b4b3d48a22dfc6756d,song,EXCLUDE,EXCLUDE
65d54b3b524fcafb543d1b23,hammer,FOUND,hammer
65d54b3b524fcafb543d1b23,wrench,FOUND,wrench
65d54b3b524fcafb543d1b23,pipe,REPLACE,pliers
65d54b3b524fcafb543d1b23,Henry,EXCLUDE,EXCLUDE
65d54b3b524fcafb543d1b23,Ranch,REPLACE,punch
65d54b3b524fcafb543d1b23,screwdriver,FOUND,screwdriver
65d54b3b524fcafb543d1b23,ruler,REPLACE,router
65d54b3b524fcafb543d1b23,scissors,EXCLUDE,EXCLUDE
65d54b3b524fcafb543d1b23,knife,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,Phillips,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,screwdriver,FOUND,screwdriver
65e1f75ab3efd22e847cfbf0,wrench,FOUND,wrench
65e1f75ab3efd22e847cfbf0,socket,REPLACE,sickle
65e1f75ab3efd22e847cfbf0,drill,FOUND,drill
65e1f75ab3efd22e847cfbf0,hammer,FOUND,hammer
65e1f75ab3efd22e847cfbf0,axe,FOUND,axe
65e1f75ab3efd22e847cfbf0,try to,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,think what,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,else,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,what else,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,pliers,FOUND,pliers
65e1f75ab3efd22e847cfbf0,the,REPLACE,scythe
65e1f75ab3efd22e847cfbf0,wrench,FOUND,wrench
65e1f75ab3efd22e847cfbf0,socket,REPLACE,sickle
65e1f75ab3efd22e847cfbf0,already,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,I,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,literally,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,can't think of,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,anything else,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,is,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,hot,REPLACE,hoe
